order_id,purchase_event_id,session_id,user_id,order_timestamp,order_date,region,device_type,traffic_source,primary_product_id,primary_product_name,primary_category,primary_subcategory,basket_items_count,total_units,subtotal,discount_rate,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_status,estimated_cost,estimated_profit
ORD0000732,EVT0017409,S004070,U00815,08-03-2026 20:26,08-03-2026,Bengaluru,mobile,paid_ads,P064,Zara White Denim Shirt,Clothing,Shirts,2,2,5475,0.1,547.5,88.79,886.95,5903.24,UPI,completed,3957.42,1945.82
ORD0000733,EVT0017432,S004038,U00760,08-03-2026 20:50,08-03-2026,Pune,tablet,organic_search,P025,Lakme Foundation,Beauty,Makeup,2,3,3964,0.05,198.2,119,677.84,4562.64,Debit Card,completed,2738.63,1824.01
ORD0000734,EVT0017458,S004006,U00857,08-03-2026 21:40,08-03-2026,Mumbai,mobile,paid_ads,P034,Lakme Lipstick,Beauty,Makeup,2,2,1202,0.15,180.3,122.68,183.91,1328.29,Credit Card,completed,873.48,454.81
ORD0000735,EVT0017463,S004073,U00312,08-03-2026 21:48,08-03-2026,Bengaluru,desktop,paid_ads,P155,Adidas Sports T-Shirt,Sports,Activewear,1,1,1397,0.05,69.85,111.42,238.89,1677.46,UPI,completed,763.25,914.21
ORD0000736,EVT0017478,S004055,U00393,08-03-2026 22:23,08-03-2026,Ahmedabad,desktop,organic_search,P081,Adidas Dumbbells,Sports,Equipment,1,1,5112,0.05,255.6,62.27,874.15,5792.82,Debit Card,completed,3246.1,2546.72
ORD0000737,EVT0017499,S004087,U00161,09-03-2026 08:35,09-03-2026,Mumbai,tablet,organic_search,P135,HP Book Air 16GB RAM 512GB SSD,Electronics,Laptop,3,3,128992,0.1,12899.2,0,20896.7,136989.5,UPI,completed,90998.31,45991.19
ORD0000738,EVT0017507,S004093,U00455,09-03-2026 09:10,09-03-2026,Delhi,mobile,paid_ads,P175,Zara White Denim Jeans,Clothing,Jeans,2,2,3291,0.15,493.65,120.01,503.52,3420.88,Debit Card,completed,2212.21,1208.67
ORD0000739,EVT0017520,S004086,U00732,09-03-2026 10:43,09-03-2026,Mumbai,mobile,direct,P193,H&M Red Cotton Jeans,Clothing,Jeans,3,3,4628,0.03,138.84,54.23,808.05,5351.44,UPI,completed,2810.61,2540.83
ORD0000740,EVT0017530,S004105,U00186,09-03-2026 11:21,09-03-2026,Kolkata,desktop,direct,P068,Puma Sports T-Shirt,Sports,Activewear,1,1,648,0.03,19.44,124.02,113.14,865.72,UPI,completed,494.8,370.92
ORD0000741,EVT0017585,S004083,U00657,09-03-2026 15:45,09-03-2026,Kolkata,mobile,referral,P079,Boat Charger,Electronics,Accessories,1,1,379,0.03,11.37,63.64,66.17,497.44,UPI,completed,242.64,254.8
ORD0000742,EVT0017641,S004106,U00086,09-03-2026 19:27,09-03-2026,Hyderabad,desktop,direct,P071,Nike Sneakers Size 8,Sports,Shoes,2,2,9018,0.05,450.9,52.23,1542.08,10161.41,Net Banking,completed,6160.51,4000.9
ORD0000743,EVT0017654,S004113,U00043,09-03-2026 19:38,09-03-2026,Delhi,tablet,email,P004,UrbanCo Mixer,Home,Kitchen,1,1,3983,0.12,477.96,122.95,630.91,4258.9,Wallet,completed,2024.77,2234.13
ORD0000744,EVT0017722,S004135,U00237,10-03-2026 10:10,10-03-2026,Mumbai,desktop,direct,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,3,3,11641,0.08,931.28,50.51,1927.75,12687.98,Debit Card,completed,6385.2,6302.78
ORD0000745,EVT0017737,S004176,U00788,10-03-2026 11:16,10-03-2026,Pune,mobile,organic_search,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,3,3,67220,0.1,6722,0,10889.64,71387.64,Credit Card,completed,42016.63,29371.01
ORD0000746,EVT0017747,S004186,U00439,10-03-2026 11:58,10-03-2026,Kolkata,tablet,direct,P048,Nivea Moisturizer,Beauty,Skincare,2,2,2989,0,0,111.06,538.02,3638.08,Net Banking,completed,2001.58,1636.5
ORD0000747,EVT0017764,S004181,U00659,10-03-2026 13:42,10-03-2026,Bengaluru,desktop,paid_ads,P064,Zara White Denim Shirt,Clothing,Shirts,3,3,12060,0.18,2170.8,68.54,1780.06,11737.8,UPI,completed,7403.29,4334.51
ORD0000748,EVT0017811,S004138,U00801,10-03-2026 17:40,10-03-2026,Delhi,desktop,direct,P097,Zara Blue Polyester Jacket,Clothing,Jackets,2,2,7178,0,0,147.35,1292.04,8617.39,UPI,completed,4090.57,4526.82
ORD0000749,EVT0017848,S004160,U00520,10-03-2026 18:59,10-03-2026,Kolkata,mobile,direct,P012,Nivea Foundation,Beauty,Makeup,3,3,4688,0.08,375.04,49.57,776.33,5138.86,UPI,completed,3206.06,1932.8
ORD0000750,EVT0017870,S004169,U00491,10-03-2026 19:56,10-03-2026,Pune,mobile,social,P063,UrbanCo Metal Chair Large,Home,Furniture,3,3,26906,0.1,2690.6,0,4358.77,28574.17,Debit Card,completed,20396.37,8177.8
ORD0000751,EVT0017877,S004157,U00204,10-03-2026 20:07,10-03-2026,Pune,desktop,organic_search,P064,Zara White Denim Shirt,Clothing,Shirts,1,1,2244,0,0,141.86,403.92,2789.78,Debit Card,completed,1405.3,1384.48
ORD0000752,EVT0017901,S004175,U00778,10-03-2026 21:04,10-03-2026,Kolkata,desktop,paid_ads,P009,Nivea Lipstick,Beauty,Makeup,3,3,5261,0.18,946.98,61.01,776.52,5151.55,UPI,completed,3335.43,1816.12
ORD0000753,EVT0017930,S004130,U00116,10-03-2026 21:36,10-03-2026,Pune,mobile,organic_search,P026,UrbanCo Wall Art,Home,Decor,3,3,38048,0.05,1902.4,0,6506.21,42651.81,Credit Card,completed,27188.26,15463.55
ORD0000754,EVT0017944,S004177,U00724,10-03-2026 22:15,10-03-2026,Mumbai,mobile,organic_search,P038,Adidas Running Shoes Size 9,Sports,Shoes,3,3,11947,0.08,955.76,60.48,1978.42,13030.14,UPI,completed,7674.54,5355.6
ORD0000755,EVT0018010,S004219,U00732,11-03-2026 15:08,11-03-2026,Hyderabad,mobile,organic_search,P196,Zara White Denim Jacket,Clothing,Jackets,1,1,4542,0,0,115.33,817.56,5474.89,UPI,completed,3186.09,2288.8
ORD0000756,EVT0018037,S004231,U00028,11-03-2026 16:56,11-03-2026,Hyderabad,desktop,direct,P060,Boat Bluetooth Headphones,Electronics,Headphones,1,1,4117,0.05,205.85,102.05,704.01,4717.21,COD,completed,2126.11,2591.1
ORD0000757,EVT0018043,S004191,U00868,11-03-2026 17:17,11-03-2026,Pune,desktop,organic_search,P181,HP PS 16GB RAM 1TB SSD,Electronics,Laptop,2,3,43645,0.05,2182.25,0,7463.3,48926.05,Credit Card,completed,23394.23,25531.82
ORD0000758,EVT0018082,S004227,U00135,11-03-2026 19:08,11-03-2026,Mumbai,mobile,direct,P039,Puma Track Pants,Sports,Activewear,3,3,8323,0.03,249.69,66.3,1453.2,9592.81,UPI,completed,5468.89,4123.92
ORD0000759,EVT0018142,S004216,U00896,11-03-2026 23:07,11-03-2026,Ahmedabad,mobile,direct,P170,H&M Green Cotton Shirt,Clothing,Shirts,3,3,3615,0.03,108.45,75.45,631.18,4213.18,Net Banking,completed,2532.54,1680.64
ORD0000760,EVT0018198,S004270,U00048,12-03-2026 12:37,12-03-2026,Bengaluru,mobile,email,P007,Lakme Hair Oil,Beauty,Haircare,2,2,1672,0.05,83.6,78.64,285.91,1952.95,Debit Card,completed,992.63,960.32
ORD0000761,EVT0018226,S004236,U00416,12-03-2026 14:51,12-03-2026,Chennai,tablet,referral,P068,Puma Sports T-Shirt,Sports,Activewear,2,2,2062,0,0,146.16,371.16,2579.32,Net Banking,completed,1389.26,1190.06
ORD0000762,EVT0018227,S004245,U00849,12-03-2026 14:52,12-03-2026,Hyderabad,mobile,organic_search,P038,Adidas Running Shoes Size 9,Sports,Shoes,2,2,6526,0,0,70.08,1174.68,7770.76,Debit Card,completed,4140.56,3630.2
ORD0000763,EVT0018260,S004255,U00413,12-03-2026 16:45,12-03-2026,Delhi,mobile,organic_search,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0.05,23.1,91.42,79,609.32,UPI,completed,295.25,314.07
ORD0000764,EVT0018299,S004241,U00605,12-03-2026 18:12,12-03-2026,Chennai,desktop,organic_search,P034,Lakme Lipstick,Beauty,Makeup,2,2,3163,0,0,123.69,569.34,3856.03,UPI,completed,1924.27,1931.76
ORD0000765,EVT0018318,S004240,U00868,12-03-2026 19:03,12-03-2026,Delhi,desktop,paid_ads,P067,Boat Wireless Earbuds,Electronics,Headphones,2,2,55745,0.07,3902.15,0,9331.71,61174.56,UPI,completed,40534.62,20639.94
ORD0000766,EVT0018327,S004248,U00830,12-03-2026 20:03,12-03-2026,Chennai,desktop,direct,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,1,1,474,0.03,14.22,104.81,82.76,647.35,Debit Card,completed,242.72,404.63
ORD0000767,EVT0018350,S004243,U00554,12-03-2026 20:49,12-03-2026,Delhi,tablet,email,P039,Puma Track Pants,Sports,Activewear,1,1,1372,0.08,109.76,89.76,227.2,1579.2,Credit Card,completed,1010.46,568.74
ORD0000768,EVT0018383,S004269,U00270,12-03-2026 22:29,12-03-2026,Mumbai,mobile,direct,P005,Nivea Face Wash,Beauty,Skincare,2,3,5604,0.05,280.2,60.83,958.28,6342.91,UPI,completed,3653.28,2689.63
ORD0000769,EVT0018416,S004301,U00558,13-03-2026 12:56,13-03-2026,Chennai,mobile,email,P003,Nivea Shampoo,Beauty,Haircare,3,4,4301,0.11,473.11,76.12,689.02,4593.03,UPI,completed,2956.79,1636.24
ORD0000770,EVT0018428,S004316,U00296,13-03-2026 13:23,13-03-2026,Pune,mobile,social,P025,Lakme Foundation,Beauty,Makeup,3,4,2064,0.08,165.12,54.26,341.8,2294.94,Net Banking,completed,1413.21,881.73
ORD0000771,EVT0018454,S004297,U00559,13-03-2026 15:18,13-03-2026,Pune,mobile,organic_search,P194,Zara Blue Polyester Jeans,Clothing,Jeans,1,1,2697,0,0,102.35,485.46,3284.81,UPI,completed,1670.79,1614.02
ORD0000772,EVT0018460,S004313,U00663,13-03-2026 15:41,13-03-2026,Hyderabad,tablet,organic_search,P035,Zara Red Denim Shirt,Clothing,Shirts,2,2,6723,0.05,336.15,63.41,1149.63,7599.89,Debit Card,completed,5282.74,2317.15
ORD0000773,EVT0018473,S004311,U00242,13-03-2026 16:13,13-03-2026,Delhi,mobile,email,P025,Lakme Foundation,Beauty,Makeup,3,4,6407,0.15,961.05,44.65,980.27,6470.87,UPI,completed,4114.21,2356.66
ORD0000774,EVT0018489,S004309,U00093,13-03-2026 17:35,13-03-2026,Hyderabad,desktop,direct,P197,Puma Sneakers Size 8,Sports,Shoes,2,2,12626,0.05,631.3,103.75,2159.05,14257.5,UPI,completed,6449.43,7808.07
ORD0000775,EVT0018554,S004321,U00729,13-03-2026 20:18,13-03-2026,Hyderabad,desktop,direct,P007,Lakme Hair Oil,Beauty,Haircare,1,1,1471,0.05,73.55,139.35,251.54,1788.34,Credit Card,completed,853.72,934.62
ORD0000776,EVT0018580,S004293,U00540,13-03-2026 21:22,13-03-2026,Pune,desktop,social,P002,Nike Yoga Mat,Sports,Equipment,1,1,4345,0.1,434.5,134.15,703.89,4748.54,UPI,completed,2389.9,2358.64
ORD0000777,EVT0018590,S004338,U00077,13-03-2026 22:41,13-03-2026,Hyderabad,mobile,direct,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,1,1,1453,0.05,72.65,132.47,248.46,1761.28,UPI,completed,947.78,813.5
ORD0000778,EVT0018603,S004388,U00841,14-03-2026 09:59,14-03-2026,Kolkata,mobile,organic_search,P170,H&M Green Cotton Shirt,Clothing,Shirts,1,1,761,0.05,38.05,134.23,130.13,987.31,Wallet,completed,485.24,502.07
ORD0000779,EVT0018608,S004344,U00039,14-03-2026 10:39,14-03-2026,Delhi,desktop,email,P146,H&M Blue Polyester Shirt,Clothing,Shirts,3,4,7142,0.08,571.36,46.9,1182.72,7800.26,Debit Card,completed,4842.21,2958.05
ORD0000780,EVT0018616,S004385,U00720,14-03-2026 11:12,14-03-2026,Kolkata,mobile,organic_search,P200,H&M Blue Denim Shirt,Clothing,Shirts,3,3,9820,0.03,294.6,43,1714.57,11282.97,Debit Card,completed,5736.13,5546.84
ORD0000781,EVT0018624,S004392,U00662,14-03-2026 11:33,14-03-2026,Pune,mobile,organic_search,P056,Lakme Shampoo,Beauty,Haircare,3,3,4252,0.06,255.12,66.74,719.44,4783.06,UPI,completed,2776.96,2006.1
ORD0000782,EVT0018661,S004380,U00793,14-03-2026 14:26,14-03-2026,Kolkata,mobile,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,2,2,4096,0,0,49.48,737.28,4882.76,UPI,completed,2796.16,2086.6
ORD0000783,EVT0018694,S004390,U00651,14-03-2026 15:49,14-03-2026,Pune,desktop,organic_search,P079,Boat Charger,Electronics,Accessories,1,1,379,0.05,18.95,113.08,64.81,537.94,UPI,completed,242.64,295.3
ORD0000784,EVT0018701,S004396,U00576,14-03-2026 16:35,14-03-2026,Kolkata,mobile,direct,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,2,2,5583,0.03,167.49,95.28,974.79,6485.58,UPI,completed,3899.1,2586.48
ORD0000785,EVT0018709,S004362,U00404,14-03-2026 16:43,14-03-2026,Kolkata,mobile,organic_search,P095,H&M Black Denim Jeans,Clothing,Jeans,1,1,3649,0.05,182.45,59.88,623.98,4150.41,Debit Card,completed,2090.97,2059.44
ORD0000786,EVT0018713,S004346,U00666,14-03-2026 16:50,14-03-2026,Delhi,mobile,paid_ads,P132,Adidas Running Shoes Size 7,Sports,Shoes,1,1,3001,0.1,300.1,134.87,486.16,3321.93,UPI,completed,2248.93,1073
ORD0000787,EVT0018722,S004347,U00781,14-03-2026 17:03,14-03-2026,Hyderabad,desktop,organic_search,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,1,1,26201,0.05,1310.05,0,4480.37,29371.32,Debit Card,completed,20743.97,8627.35
ORD0000788,EVT0018729,S004360,U00188,14-03-2026 17:09,14-03-2026,Delhi,mobile,paid_ads,P182,Zara Blue Cotton Shirt,Clothing,Shirts,2,2,3685,0.15,552.75,112.16,563.8,3808.21,Net Banking,completed,2496.89,1311.32
ORD0000789,EVT0018760,S004365,U00070,14-03-2026 19:04,14-03-2026,Ahmedabad,mobile,direct,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,2,2,2733,0.05,136.65,75.06,467.34,3138.75,Wallet,completed,1818.84,1319.91
ORD0000790,EVT0018789,S004350,U00251,14-03-2026 20:16,14-03-2026,Hyderabad,mobile,email,P183,Nike Sneakers Size 9,Sports,Shoes,2,2,6195,0.05,309.75,85.58,1059.35,7030.18,UPI,completed,3918,3112.18
ORD0000791,EVT0018814,S004355,U00051,14-03-2026 21:18,14-03-2026,Pune,desktop,organic_search,P007,Lakme Hair Oil,Beauty,Haircare,3,3,3547,0.06,212.82,53.55,600.15,3987.88,UPI,completed,2262.25,1725.63
ORD0000792,EVT0018852,S004427,U00639,15-03-2026 08:39,15-03-2026,Hyderabad,mobile,email,P026,UrbanCo Wall Art,Home,Decor,1,1,1607,0.12,192.84,117.42,254.55,1786.13,Net Banking,completed,1105.61,680.52
ORD0000793,EVT0018860,S004450,U00276,15-03-2026 08:47,15-03-2026,Hyderabad,tablet,direct,P164,UrbanCo Metal Sofa Medium,Home,Furniture,1,1,15712,0,0,66.91,2828.16,18607.07,Wallet,completed,9390.46,9216.61
ORD0000794,EVT0018972,S004409,U00052,15-03-2026 19:46,15-03-2026,Kolkata,mobile,direct,P048,Nivea Moisturizer,Beauty,Skincare,3,4,4012,0.06,240.72,48.27,678.83,4498.38,UPI,completed,2813.05,1685.33
ORD0000795,EVT0018982,S004437,U00126,15-03-2026 20:01,15-03-2026,Pune,mobile,social,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,1,1,1453,0.1,145.3,69.68,235.39,1612.77,Wallet,completed,947.78,664.99
ORD0000796,EVT0019014,S004438,U00831,15-03-2026 21:04,15-03-2026,Chennai,desktop,organic_search,P006,UrbanCo Lamp,Home,Decor,2,2,24784,0.05,1239.2,0,4238.06,27782.86,Net Banking,completed,18205.35,9577.51
ORD0000797,EVT0019046,S004452,U00240,16-03-2026 08:15,16-03-2026,Hyderabad,mobile,direct,P035,Zara Red Denim Shirt,Clothing,Shirts,1,1,2759,0.05,137.95,81.41,471.79,3174.25,Debit Card,completed,2163.67,1010.58
ORD0000798,EVT0019056,S004487,U00565,16-03-2026 08:25,16-03-2026,Pune,mobile,email,P038,Adidas Running Shoes Size 9,Sports,Shoes,2,2,2786,0.12,334.32,75.33,441.3,2968.31,Credit Card,completed,1904.92,1063.39
ORD0000799,EVT0019058,S004473,U00198,16-03-2026 08:26,16-03-2026,Pune,mobile,direct,P102,Samsung Galaxy S21 256GB Blue,Electronics,Smartphone,1,1,78241,0.07,5476.87,0,13097.54,85861.67,Credit Card,completed,44987.76,40873.91
ORD0000800,EVT0019083,S004453,U00899,16-03-2026 10:29,16-03-2026,Delhi,mobile,organic_search,P169,Nike Sneakers Size 10,Sports,Shoes,2,2,3712,0.05,185.6,74.16,634.75,4235.31,COD,completed,2730.52,1504.79
ORD0000801,EVT0019088,S004468,U00348,16-03-2026 11:09,16-03-2026,Mumbai,mobile,organic_search,P100,Zara Green Cotton Shirt,Clothing,Shirts,1,1,2505,0.03,75.15,84.29,437.37,2951.51,Wallet,completed,1774.98,1176.53
ORD0000802,EVT0019137,S004478,U00118,16-03-2026 14:32,16-03-2026,Chennai,mobile,direct,P004,UrbanCo Mixer,Home,Kitchen,2,2,25977,0.07,1818.39,0,4348.55,28507.16,UPI,completed,18179.2,10327.96
ORD0000803,EVT0019148,S004483,U00343,16-03-2026 15:11,16-03-2026,Mumbai,desktop,email,P007,Lakme Hair Oil,Beauty,Haircare,3,3,6060,0.11,666.6,47.46,970.81,6411.67,UPI,completed,3812.84,2598.83
ORD0000804,EVT0019153,S004476,U00833,16-03-2026 15:15,16-03-2026,Kolkata,mobile,direct,P036,Nivea Hair Oil,Beauty,Haircare,2,2,2451,0.03,73.53,130.12,427.94,2935.53,Debit Card,completed,1723.44,1212.09
ORD0000805,EVT0019161,S004457,U00308,16-03-2026 15:27,16-03-2026,Mumbai,desktop,paid_ads,P191,H&M White Cotton Shirt,Clothing,Shirts,2,2,2157,0.15,323.55,65.12,330.02,2228.59,Net Banking,completed,1431.21,797.38
ORD0000806,EVT0019177,S004489,U00272,16-03-2026 17:16,16-03-2026,Chennai,mobile,email,P192,Zara Black Cotton Jacket,Clothing,Jackets,1,1,2258,0.05,112.9,61.79,386.12,2593.01,Credit Card,completed,1199.66,1393.35
ORD0000807,EVT0019189,S004462,U00655,16-03-2026 18:06,16-03-2026,Mumbai,mobile,organic_search,P039,Puma Track Pants,Sports,Activewear,1,1,1372,0.05,68.6,52.92,234.61,1590.93,Credit Card,completed,1010.46,580.47
ORD0000808,EVT0019222,S004484,U00646,16-03-2026 19:54,16-03-2026,Chennai,mobile,paid_ads,P055,Sony Wireless Earbuds,Electronics,Headphones,1,1,3070,0.1,307,141.24,497.34,3401.58,Credit Card,completed,1852.7,1548.88
ORD0000809,EVT0019228,S004493,U00321,16-03-2026 19:59,16-03-2026,Chennai,tablet,organic_search,P068,Puma Sports T-Shirt,Sports,Activewear,2,2,8587,0.05,429.35,50.86,1468.38,9676.89,Debit Card,completed,5364.24,4312.65
ORD0000810,EVT0019282,S004524,U00580,17-03-2026 10:38,17-03-2026,Pune,mobile,organic_search,P068,Puma Sports T-Shirt,Sports,Activewear,2,2,5801,0,0,70.66,1044.18,6915.84,Debit Card,completed,3330.07,3585.77
ORD0000811,EVT0019288,S004544,U00358,17-03-2026 10:58,17-03-2026,Mumbai,tablet,organic_search,P009,Nivea Lipstick,Beauty,Makeup,2,3,3240,0.03,97.2,109.08,565.7,3817.58,Net Banking,completed,2015.25,1802.33
ORD0000812,EVT0019299,S004530,U00712,17-03-2026 11:11,17-03-2026,Ahmedabad,tablet,social,P034,Lakme Lipstick,Beauty,Makeup,3,3,3028,0.13,393.64,66.42,474.18,3174.96,Wallet,completed,2152.81,1022.15
ORD0000813,EVT0019308,S004539,U00613,17-03-2026 12:13,17-03-2026,Kolkata,desktop,direct,P007,Lakme Hair Oil,Beauty,Haircare,2,2,3045,0.03,91.35,62.22,531.66,3547.53,UPI,completed,1890.52,1657.01
ORD0000814,EVT0019317,S004525,U00553,17-03-2026 13:01,17-03-2026,Bengaluru,mobile,direct,P010,Samsung Phone Case,Electronics,Accessories,2,2,89221,0.02,1784.42,0,15738.58,103175.16,Debit Card,completed,60501.77,42673.39
ORD0000815,EVT0019329,S004532,U00684,17-03-2026 14:08,17-03-2026,Delhi,mobile,social,P086,Boat Power Bank,Electronics,Accessories,1,1,732,0.1,73.2,108.98,118.58,886.36,Wallet,completed,518.1,368.26
ORD0000816,EVT0019334,S004526,U00564,17-03-2026 14:16,17-03-2026,Bengaluru,desktop,direct,P003,Nivea Shampoo,Beauty,Haircare,2,3,3349,0.05,167.45,62.03,572.68,3816.26,Debit Card,completed,2212.51,1603.75
ORD0000817,EVT0019365,S004535,U00671,17-03-2026 16:16,17-03-2026,Pune,mobile,direct,P034,Lakme Lipstick,Beauty,Makeup,3,3,4634,0.03,139.02,66.91,809.1,5370.99,UPI,completed,2777.99,2593
ORD0000818,EVT0019372,S004521,U00279,17-03-2026 16:21,17-03-2026,Ahmedabad,mobile,organic_search,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,3,3,39636,0.1,3963.6,0,6421.03,42093.43,Net Banking,completed,28904.09,13189.34
ORD0000819,EVT0019410,S004516,U00535,17-03-2026 19:13,17-03-2026,Chennai,desktop,paid_ads,P190,Zara Green Cotton Jacket,Clothing,Jackets,3,4,7419,0.08,593.52,75.4,1228.59,8129.47,UPI,completed,4973.88,3155.59
ORD0000820,EVT0019440,S004534,U00216,17-03-2026 20:28,17-03-2026,Ahmedabad,mobile,direct,P034,Lakme Lipstick,Beauty,Makeup,2,2,1202,0,0,49.55,216.36,1467.91,Debit Card,completed,873.48,594.43
ORD0000821,EVT0019457,S004519,U00193,17-03-2026 20:47,17-03-2026,Pune,desktop,direct,P162,Zara Black Denim Jeans,Clothing,Jeans,1,1,3231,0.05,161.55,60.78,552.5,3682.73,UPI,completed,2552.12,1130.61
ORD0000822,EVT0019484,S004520,U00521,17-03-2026 21:50,17-03-2026,Chennai,mobile,organic_search,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,3,3,5451,0.03,163.53,56.04,951.74,6295.25,Credit Card,completed,3519.57,2775.68
ORD0000823,EVT0019513,S004584,U00417,18-03-2026 10:48,18-03-2026,Kolkata,desktop,paid_ads,P003,Nivea Shampoo,Beauty,Haircare,2,2,1078,0.1,107.8,110.19,174.64,1255.03,COD,completed,825.55,429.48
ORD0000824,EVT0019518,S004562,U00817,18-03-2026 10:54,18-03-2026,Bengaluru,mobile,organic_search,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,2,2,3518,0.05,175.9,97.25,601.58,4040.93,UPI,completed,2247.8,1793.13
ORD0000825,EVT0019524,S004552,U00753,18-03-2026 11:32,18-03-2026,Kolkata,mobile,social,P056,Lakme Shampoo,Beauty,Haircare,2,2,1277,0.1,127.7,83.44,206.87,1439.61,Debit Card,completed,931.12,508.49
ORD0000826,EVT0019552,S004568,U00642,18-03-2026 13:56,18-03-2026,Ahmedabad,mobile,direct,P081,Adidas Dumbbells,Sports,Equipment,2,2,6509,0,0,123.78,1171.62,7804.4,UPI,completed,4009.35,3795.05
ORD0000827,EVT0019559,S004567,U00305,18-03-2026 14:43,18-03-2026,Kolkata,mobile,direct,P029,Adidas Running Shoes Size 8,Sports,Shoes,2,2,6191,0,0,70.45,1114.38,7375.83,UPI,completed,3418.16,3957.67
ORD0000828,EVT0019570,S004569,U00188,18-03-2026 14:52,18-03-2026,Kolkata,mobile,organic_search,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,2,3,2336,0.05,116.8,49.53,399.46,2668.19,UPI,completed,1687.02,981.17
ORD0000829,EVT0019584,S004597,U00150,18-03-2026 15:18,18-03-2026,Delhi,tablet,direct,P155,Adidas Sports T-Shirt,Sports,Activewear,1,1,1397,0.05,69.85,92.54,238.89,1658.58,UPI,completed,763.25,895.33
ORD0000830,EVT0019644,S004559,U00781,18-03-2026 18:06,18-03-2026,Hyderabad,mobile,email,P048,Nivea Moisturizer,Beauty,Skincare,1,1,1859,0.05,92.95,109.9,317.89,2193.84,Debit Card,completed,1313.54,880.3
ORD0000831,EVT0019689,S004596,U00223,18-03-2026 21:13,18-03-2026,Hyderabad,mobile,direct,P153,UrbanCo Wooden Sofa Large,Home,Furniture,3,3,59310,0.1,5931,0,9608.22,62987.22,Credit Card,completed,31591.82,31395.4
ORD0000832,EVT0019713,S004590,U00380,18-03-2026 22:19,18-03-2026,Delhi,desktop,organic_search,P080,Boat Phone Case,Electronics,Accessories,3,3,48467,0.08,3877.36,0,8026.14,52615.78,UPI,completed,32371.17,20244.61
ORD0000833,EVT0019735,S004645,U00632,19-03-2026 09:14,19-03-2026,Chennai,desktop,organic_search,P146,H&M Blue Polyester Shirt,Clothing,Shirts,3,4,9270,0.08,741.6,66.94,1535.11,10130.45,Debit Card,completed,5580.76,4549.69
ORD0000834,EVT0019767,S004629,U00140,19-03-2026 11:12,19-03-2026,Mumbai,desktop,direct,P002,Nike Yoga Mat,Sports,Equipment,2,2,10155,0,0,114.5,1827.9,12097.4,COD,completed,6000.97,6096.43
ORD0000835,EVT0019783,S004628,U00570,19-03-2026 12:32,19-03-2026,Kolkata,mobile,direct,P003,Nivea Shampoo,Beauty,Haircare,1,1,201,0.03,6.03,126.97,35.09,357.03,UPI,completed,138.91,218.12
ORD0000836,EVT0019820,S004612,U00306,19-03-2026 16:50,19-03-2026,Pune,desktop,organic_search,P192,Zara Black Cotton Jacket,Clothing,Jackets,2,2,4299,0.05,214.95,119.36,735.13,4938.54,Wallet,completed,2356.56,2581.98
ORD0000837,EVT0019827,S004639,U00577,19-03-2026 16:59,19-03-2026,Bengaluru,mobile,email,P005,Nivea Face Wash,Beauty,Skincare,2,2,2007,0.08,160.56,83.75,332.36,2262.55,Net Banking,completed,1374.68,887.87
ORD0000838,EVT0019846,S004617,U00491,19-03-2026 17:52,19-03-2026,Pune,tablet,organic_search,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,1,1,7598,0,0,94.48,1367.64,9060.12,Credit Card,completed,3876.67,5183.45
